ael_energy_share,mod_start_events,mod_units_started,mod_mean_online,ael_start_energy_mwh,hb_mean_load,ramp_p95,switch_count,daily_shortfall_p95,daily_output_cv,h2_min_work_soc,h2_p05_work_soc,h2_mean_work_soc,h2_risk_hours,h2_empty_hours,curtail_energy_gwh,reserve_floor,year,day_count,elapsed_s,nh3_t,lcoa_usd_t,sell_rate,curtail_rate,purchase_rate,raw_objective,cost_purchase,cost_sell_revenue,cost_curtail,cost_raw_material,cost_variable,nh3_income
0.723986437466559,878,3940,22.9643835616438,2955,0.811626637723124,0.2,0,0.455439212336747,0.231596894900817,-3.44965522883894e-16,0,0.303900059426055,4167,623,12.6755627589914,0,2022,365,514.7231042,81162.6637723129,396.903781565525,0.200000000000002,0.0112917678952023,0.00659761376504645,-12993835.5480159,392525.670919973,9204901.79999995,126755.627589914,2340406.57253841,2859687.87104829,45207603.7211783
0.72270540052871,899,4286,22.9662100456621,3214.5,0.810190528358557,0.2,0,0.456168116806116,0.231939385615928,0.0999999999999996,0.1,0.374059875015761,2951,0,14.2980879919011,0.1,2022,365,446.7078711,81019.0528358561,397.957668496393,0.200000000000003,0.0127371615777138,0.00687160457500713,-12885459.0592283,408826.780735692,9204901.79999999,142980.879919011,2336265.40757474,2888073.06822944,45127612.4295719
0.721373933591881,952,4484,22.9716894977169,3363,0.808697884329257,0.2,0,0.471420245825719,0.232562582252221,0.2,0.2,0.443618352001867,3,0,16.1445934542435,0.2,2022,365,481.5138632,80869.7884329261,399.1022968444,0.200000000000003,0.0143820835030306,0.00719102706889119,-12769153.8482381,427830.852993306,9204901.79999997,161445.934542435,2331961.21925185,2921238.00678759,45044472.1571399
